sample_order,company_id,final_sample_id,ticker,symbol,company_name,security,_company_key,cik,gics_sector,gics_sub_industry,accession_number,primary_document,form,filing_date,report_date,report_year,filing_url,source_manifest,sample_group,batch_id,r2_object_key,universe_order
431,S2023-431,S2023-431,USB,USB,U.S. Bancorp,U.S. Bancorp,cik:0000036104,0000036104,Financials,Diversified Banks,0000036104-24-000018,usb-20231231.htm,10-K,2024-02-20,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/36104/000003610424000018/usb-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000036104/0000036104-24-000018.html,451
432,S2023-432,S2023-432,UDR,UDR,"UDR, Inc.","UDR, Inc.",cik:0000074208,0000074208,Real Estate,Multi-Family Residential REITs,0000074208-24-000011,udr-20231231x10k.htm,10-K,2024-02-20,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/74208/000007420824000011/udr-20231231x10k.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000074208/0000074208-24-000011.html,452
433,S2023-433,S2023-433,UBER,UBER,Uber,Uber,cik:0001543151,0001543151,Industrials,Passenger Ground Transportation,0001543151-24-000012,uber-20231231.htm,10-K,2024-02-15,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1543151/000154315124000012/uber-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001543151/0001543151-24-000012.html,453
434,S2023-434,S2023-434,ULTA,ULTA,Ulta Beauty,Ulta Beauty,cik:0001403568,0001403568,Consumer Discretionary,Other Specialty Retail,0001558370-23-004581,ulta-20230128x10k.htm,10-K,2023-03-24,2023-01-28,2023,https://www.sec.gov/Archives/edgar/data/1403568/000155837023004581/ulta-20230128x10k.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001403568/0001558370-23-004581.html,454
435,S2023-435,S2023-435,UNP,UNP,Union Pacific Corporation,Union Pacific Corporation,cik:0000100885,0000100885,Industrials,Rail Transportation,0001437749-24-003599,unp20231231_10k.htm,10-K,2024-02-09,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/100885/000143774924003599/unp20231231_10k.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000100885/0001437749-24-003599.html,455
436,S2023-436,S2023-436,UAL,UAL,United Airlines Holdings,United Airlines Holdings,cik:0000100517,0000100517,Industrials,Passenger Airlines,0000100517-24-000027,ual-20231231.htm,10-K,2024-02-29,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/100517/000010051724000027/ual-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000100517/0000100517-24-000027.html,456
437,S2023-437,S2023-437,UPS,UPS,United Parcel Service,United Parcel Service,cik:0001090727,0001090727,Industrials,Air Freight & Logistics,0001090727-24-000008,ups-20231231.htm,10-K,2024-02-20,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1090727/000109072724000008/ups-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001090727/0001090727-24-000008.html,457
438,S2023-438,S2023-438,URI,URI,United Rentals,United Rentals,cik:0001067701,0001067701,Industrials,Trading Companies & Distributors,0001067701-24-000007,uri-20231231.htm,10-K,2024-01-24,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1067701/000106770124000007/uri-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001067701/0001067701-24-000007.html,458
439,S2023-439,S2023-439,UNH,UNH,UnitedHealth Group,UnitedHealth Group,cik:0000731766,0000731766,Health Care,Managed Health Care,0000731766-24-000081,unh-20231231.htm,10-K,2024-02-28,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/731766/000073176624000081/unh-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000731766/0000731766-24-000081.html,459
440,S2023-440,S2023-440,UHS,UHS,Universal Health Services,Universal Health Services,cik:0000352915,0000352915,Health Care,Health Care Facilities,0000950170-24-021175,uhs-20231231.htm,10-K,2024-02-27,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/352915/000095017024021175/uhs-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000352915/0000950170-24-021175.html,460
441,S2023-441,S2023-441,VFC,VFC,VF Corporation,VF Corporation,cik:0000103379,0000103379,,,0000103379-23-000006,vfc-20230401.htm,10-K,2023-05-25,2023-04-01,2023,https://www.sec.gov/Archives/edgar/data/103379/000010337923000006/vfc-20230401.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000103379/0000103379-23-000006.html,461
442,S2023-442,S2023-442,VLO,VLO,Valero Energy,Valero Energy,cik:0001035002,0001035002,Energy,Oil & Gas Refining & Marketing,0001035002-24-000007,vlo-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1035002/000103500224000007/vlo-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001035002/0001035002-24-000007.html,462
443,S2023-443,S2023-443,VTR,VTR,Ventas,Ventas,cik:0000740260,0000740260,Real Estate,Health Care REITs,0000740260-24-000067,vtr-20231231.htm,10-K,2024-02-15,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/740260/000074026024000067/vtr-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000740260/0000740260-24-000067.html,463
444,S2023-444,S2023-444,VLTO,VLTO,Veralto,Veralto,cik:0001967680,0001967680,Industrials,Environmental & Facilities Services,0001967680-24-000033,vlto-20231231.htm,10-K,2024-02-28,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1967680/000196768024000033/vlto-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001967680/0001967680-24-000033.html,464
445,S2023-445,S2023-445,VRSN,VRSN,Verisign,Verisign,cik:0001014473,0001014473,Information Technology,Internet Services & Infrastructure,0001014473-24-000006,vrsn-20231231.htm,10-K,2024-02-15,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1014473/000101447324000006/vrsn-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001014473/0001014473-24-000006.html,465
446,S2023-446,S2023-446,VRSK,VRSK,Verisk Analytics,Verisk Analytics,cik:0001442145,0001442145,Industrials,Research & Consulting Services,0001437749-24-004939,vrsk20231231c_10k.htm,10-K,2024-02-21,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1442145/000143774924004939/vrsk20231231c_10k.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001442145/0001437749-24-004939.html,466
447,S2023-447,S2023-447,VZ,VZ,Verizon,Verizon,cik:0000732712,0000732712,Communication Services,Integrated Telecommunication Services,0000732712-24-000010,vz-20231231.htm,10-K,2024-02-09,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/732712/000073271224000010/vz-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000732712/0000732712-24-000010.html,467
448,S2023-448,S2023-448,VRTX,VRTX,Vertex Pharmaceuticals,Vertex Pharmaceuticals,cik:0000875320,0000875320,Health Care,Biotechnology,0000875320-24-000062,vrtx-20231231.htm,10-K,2024-02-15,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/875320/000087532024000062/vrtx-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000875320/0000875320-24-000062.html,468
449,S2023-449,S2023-449,VTRS,VTRS,Viatris,Viatris,cik:0001792044,0001792044,Health Care,Pharmaceuticals,0001792044-24-000008,vtrs-20231231.htm,10-K,2024-02-28,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1792044/000179204424000008/vtrs-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001792044/0001792044-24-000008.html,469
450,S2023-450,S2023-450,VICI,VICI,Vici Properties,Vici Properties,cik:0001705696,0001705696,Real Estate,Hotel & Resort REITs,0001705696-24-000033,vici-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1705696/000170569624000033/vici-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001705696/0001705696-24-000033.html,470
451,S2023-451,S2023-451,V,V,Visa Inc.,Visa Inc.,cik:0001403161,0001403161,Financials,Transaction & Payment Processing Services,0001403161-23-000099,v-20230930.htm,10-K,2023-11-15,2023-09-30,2023,https://www.sec.gov/Archives/edgar/data/1403161/000140316123000099/v-20230930.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001403161/0001403161-23-000099.html,471
452,S2023-452,S2023-452,VMC,VMC,Vulcan Materials Company,Vulcan Materials Company,cik:0001396009,0001396009,Materials,Construction Materials,0001396009-24-000006,vmc-20231231x10k.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1396009/000139600924000006/vmc-20231231x10k.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001396009/0001396009-24-000006.html,472
453,S2023-453,S2023-453,WRB,WRB,W. R. Berkley Corporation,W. R. Berkley Corporation,cik:0000011544,0000011544,Financials,Property & Casualty Insurance,0000011544-24-000005,wrb-20231231.htm,10-K,2024-02-23,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/11544/000001154424000005/wrb-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000011544/0000011544-24-000005.html,473
454,S2023-454,S2023-454,GWW,GWW,W. W. Grainger,W. W. Grainger,cik:0000277135,0000277135,Industrials,Industrial Machinery & Supplies & Components,0000277135-24-000011,gww-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/277135/000027713524000011/gww-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000277135/0000277135-24-000011.html,474
455,S2023-455,S2023-455,WEC,WEC,WEC Energy Group,WEC Energy Group,cik:0000783325,0000783325,Utilities,Electric Utilities,0000107815-24-000095,wec-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/783325/000010781524000095/wec-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000783325/0000107815-24-000095.html,475
456,S2023-456,S2023-456,WAB,WAB,Wabtec,Wabtec,cik:0000943452,0000943452,Industrials,Construction Machinery & Heavy Transportation Equipment,0001628280-24-004774,wab-20231231.htm,10-K,2024-02-14,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/943452/000162828024004774/wab-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000943452/0001628280-24-004774.html,476
457,S2023-457,S2023-457,WMT,WMT,Walmart,Walmart,cik:0000104169,0000104169,Consumer Staples,Consumer Staples Merchandise Retail,0000104169-23-000020,wmt-20230131.htm,10-K,2023-03-17,2023-01-31,2023,https://www.sec.gov/Archives/edgar/data/104169/000010416923000020/wmt-20230131.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000104169/0000104169-23-000020.html,478
458,S2023-458,S2023-458,DIS,DIS,Walt Disney Company (The),Walt Disney Company (The),cik:0001744489,0001744489,Communication Services,Movies & Entertainment,0001744489-23-000216,dis-20230930.htm,10-K,2023-11-21,2023-09-30,2023,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000216/dis-20230930.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001744489/0001744489-23-000216.html,479
459,S2023-459,S2023-459,WBD,WBD,Warner Bros. Discovery,Warner Bros. Discovery,cik:0001437107,0001437107,Communication Services,Broadcasting,0001437107-24-000017,wbd-20231231.htm,10-K,2024-02-23,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1437107/000143710724000017/wbd-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001437107/0001437107-24-000017.html,480
460,S2023-460,S2023-460,WM,WM,Waste Management,Waste Management,cik:0000823768,0000823768,Industrials,Environmental & Facilities Services,0001558370-24-001049,wm-20231231x10k.htm,10-K,2024-02-13,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/823768/000155837024001049/wm-20231231x10k.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000823768/0001558370-24-001049.html,481
461,S2023-461,S2023-461,WAT,WAT,Waters Corporation,Waters Corporation,cik:0001000697,0001000697,Health Care,Life Sciences Tools & Services,0001193125-24-047491,d691142d10k.htm,10-K,2024-02-27,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1000697/000119312524047491/d691142d10k.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001000697/0001193125-24-047491.html,482
462,S2023-462,S2023-462,WFC,WFC,Wells Fargo,Wells Fargo,cik:0000072971,0000072971,Financials,Diversified Banks,0000072971-24-000064,wfc-20231231.htm,10-K,2024-02-20,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/72971/000007297124000064/wfc-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000072971/0000072971-24-000064.html,483
463,S2023-463,S2023-463,WELL,WELL,Welltower,Welltower,cik:0000766704,0000766704,Real Estate,Health Care REITs,0000766704-24-000008,well-20231231.htm,10-K,2024-02-15,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/766704/000076670424000008/well-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000766704/0000766704-24-000008.html,484
464,S2023-464,S2023-464,WST,WST,West Pharmaceutical Services,West Pharmaceutical Services,cik:0000105770,0000105770,Health Care,Health Care Supplies,0000105770-24-000015,wst-20231231.htm,10-K,2024-02-20,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/105770/000010577024000015/wst-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000105770/0000105770-24-000015.html,485
465,S2023-465,S2023-465,WRK,WRK,WestRock,WestRock,cik:0001732845,0001732845,,,0000950170-23-064855,wrk-20230930.htm,10-K,2023-11-17,2023-09-30,2023,https://www.sec.gov/Archives/edgar/data/1732845/000095017023064855/wrk-20230930.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001732845/0000950170-23-064855.html,486
466,S2023-466,S2023-466,WDC,WDC,Western Digital,Western Digital,cik:0000106040,0000106040,Information Technology,"Technology Hardware, Storage & Peripherals",0000106040-23-000024,wdc-20230630.htm,10-K,2023-08-22,2023-06-30,2023,https://www.sec.gov/Archives/edgar/data/106040/000010604023000024/wdc-20230630.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000106040/0000106040-23-000024.html,487
467,S2023-467,S2023-467,WY,WY,Weyerhaeuser,Weyerhaeuser,cik:0000106535,0000106535,Real Estate,Timber REITs,0000950170-24-016434,wy-20231231.htm,10-K,2024-02-16,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/106535/000095017024016434/wy-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000106535/0000950170-24-016434.html,488
468,S2023-468,S2023-468,WHR,WHR,Whirlpool Corporation,Whirlpool Corporation,cik:0000106640,0000106640,,,0000106640-24-000020,whr-20231231.htm,10-K,2024-02-14,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/106640/000010664024000020/whr-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000106640/0000106640-24-000020.html,489
469,S2023-469,S2023-469,WMB,WMB,Williams Companies,Williams Companies,cik:0000107263,0000107263,Energy,Oil & Gas Storage & Transportation,0000107263-24-000019,wmb-20231231.htm,10-K,2024-02-21,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/107263/000010726324000019/wmb-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000107263/0000107263-24-000019.html,490
470,S2023-470,S2023-470,WTW,WTW,Willis Towers Watson,Willis Towers Watson,cik:0001140536,0001140536,Financials,Insurance Brokers,0000950170-24-018575,wtw-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1140536/000095017024018575/wtw-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001140536/0000950170-24-018575.html,491
471,S2023-471,S2023-471,WYNN,WYNN,Wynn Resorts,Wynn Resorts,cik:0001174922,0001174922,Consumer Discretionary,Casinos & Gaming,0001174922-24-000046,wynn-20231231.htm,10-K,2024-02-23,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1174922/000117492224000046/wynn-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001174922/0001174922-24-000046.html,492
472,S2023-472,S2023-472,XEL,XEL,Xcel Energy,Xcel Energy,cik:0000072903,0000072903,Utilities,Multi-Utilities,0000072903-24-000034,xel-20231231.htm,10-K,2024-02-21,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/72903/000007290324000034/xel-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000072903/0000072903-24-000034.html,493
473,S2023-473,S2023-473,XYL,XYL,Xylem Inc.,Xylem Inc.,cik:0001524472,0001524472,Industrials,Industrial Machinery & Supplies & Components,0001524472-24-000006,xyl-20231231.htm,10-K,2024-02-28,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1524472/000152447224000006/xyl-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001524472/0001524472-24-000006.html,494
474,S2023-474,S2023-474,YUM,YUM,Yum! Brands,Yum! Brands,cik:0001041061,0001041061,Consumer Discretionary,Restaurants,0001041061-24-000011,yum-20231231.htm,10-K,2024-02-20,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1041061/000104106124000011/yum-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001041061/0001041061-24-000011.html,495
475,S2023-475,S2023-475,ZBRA,ZBRA,Zebra Technologies,Zebra Technologies,cik:0000877212,0000877212,Information Technology,Electronic Equipment & Instruments,0000877212-24-000029,zbra-20231231.htm,10-K,2024-02-15,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/877212/000087721224000029/zbra-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000877212/0000877212-24-000029.html,496
476,S2023-476,S2023-476,ZBH,ZBH,Zimmer Biomet,Zimmer Biomet,cik:0001136869,0001136869,Health Care,Health Care Equipment,0000950170-24-019353,zbh-20231231.htm,10-K,2024-02-23,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1136869/000095017024019353/zbh-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001136869/0000950170-24-019353.html,497
477,S2023-477,S2023-477,ZION,ZION,Zions Bancorporation,Zions Bancorporation,cik:0000109380,0000109380,,,0000109380-24-000061,zions-20231231.htm,10-K,2024-02-23,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/109380/000010938024000061/zions-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000109380/0000109380-24-000061.html,498
478,S2023-478,S2023-478,ZTS,ZTS,Zoetis,Zoetis,cik:0001555280,0001555280,Health Care,Pharmaceuticals,0001555280-24-000143,zts-20231231.htm,10-K,2024-02-13,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1555280/000155528024000143/zts-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001555280/0001555280-24-000143.html,499
479,S2023-479,S2023-479,EBAY,EBAY,eBay Inc.,eBay Inc.,cik:0001065088,0001065088,Consumer Discretionary,Broadline Retail,0001065088-24-000036,ebay-20231231.htm,10-K,2024-02-28,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/ebay-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001065088/0001065088-24-000036.html,500
