company_id,final_sample_id,cik,ticker,accession_number,section_code,section_name,section_order,heading_text,extraction_status,first_paragraph_order,last_paragraph_order,paragraph_count,sentence_count,word_count,character_count,analysis_text_file,warning_message
P2025-088,P2025-088,0000034903,FRT,0000034903-26-000017,item_7,Management's Discussion and Analysis,8,ITEM 7. MANAGEMENT'S DISCUSSION AND ANALYSIS OF FINANCIAL CONDITION AND RESULTS OF OPERATIONS,detected,441,658,218,403,10423,67108,2025/pilot_100/text/section_text/0000034903/0000034903-26-000017/item_7_management_discussion_and_analysis.txt,
P2025-088,P2025-088,0000034903,FRT,0000034903-26-000017,item_7a,Market Risk,9,ITEM 7A. QUANTITATIVE AND QUALITATIVE DISCLOSURES ABOUT MARKET RISK,detected,659,667,9,26,633,3998,2025/pilot_100/text/section_text/0000034903/0000034903-26-000017/item_7a_market_risk.txt,
P2025-088,P2025-088,0000034903,FRT,0000034903-26-000017,item_8,Financial Statements and Supplementary Data,10,ITEM 8. FINANCIAL STATEMENTS AND SUPPLEMENTARY DATA,detected,668,1177,510,919,28893,184697,2025/pilot_100/text/section_text/0000034903/0000034903-26-000017/item_8_financial_statements.txt,
P2025-089,P2025-089,0001289490,EXR,0001289490-26-000011,item_1,Business,1,Item 1. Business,detected,60,118,59,156,3225,21237,2025/pilot_100/text/section_text/0001289490/0001289490-26-000011/item_1_business.txt,low_heading_score
P2025-089,P2025-089,0001289490,EXR,0001289490-26-000011,item_1a,Risk Factors,2,Item 1A. Risk Factors,detected,119,223,105,244,7805,50339,2025/pilot_100/text/section_text/0001289490/0001289490-26-000011/item_1a_risk_factors.txt,
P2025-089,P2025-089,0001289490,EXR,0001289490-26-000011,item_1b,Unresolved Staff Comments,3,Item 1B. Unresolved Staff Comments,detected,224,225,2,3,6,39,2025/pilot_100/text/section_text/0001289490/0001289490-26-000011/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-089,P2025-089,0001289490,EXR,0001289490-26-000011,item_1c,Cybersecurity,4,Item 1C. Cybersecurity,detected,226,246,21,34,858,6187,2025/pilot_100/text/section_text/0001289490/0001289490-26-000011/item_1c_cybersecurity.txt,
P2025-089,P2025-089,0001289490,EXR,0001289490-26-000011,item_2,Properties,5,Item 2. Properties,detected,247,252,6,16,706,4358,2025/pilot_100/text/section_text/0001289490/0001289490-26-000011/item_2_properties.txt,
P2025-089,P2025-089,0001289490,EXR,0001289490-26-000011,item_3,Legal Proceedings,6,Item 3. Legal Proceedings,detected,253,257,5,13,194,1270,2025/pilot_100/text/section_text/0001289490/0001289490-26-000011/item_3_legal_proceedings.txt,
P2025-089,P2025-089,0001289490,EXR,0001289490-26-000011,item_5,Market for Registrant's Common Equity,7,"Item 5. Market for Registrant’s Common Equity, Related Stockholder Matters and Issuer Purchases of Equity Securities",detected,258,273,16,30,678,4089,2025/pilot_100/text/section_text/0001289490/0001289490-26-000011/item_5_stock_market_information.txt,
P2025-089,P2025-089,0001289490,EXR,0001289490-26-000011,item_7,Management's Discussion and Analysis,8,Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations,detected,274,365,92,220,5798,37146,2025/pilot_100/text/section_text/0001289490/0001289490-26-000011/item_7_management_discussion_and_analysis.txt,
P2025-089,P2025-089,0001289490,EXR,0001289490-26-000011,item_7a,Market Risk,9,Item 7A. Quantitative and Qualitative Disclosures About Market Risk,detected,366,374,9,17,305,2025,2025/pilot_100/text/section_text/0001289490/0001289490-26-000011/item_7a_market_risk.txt,
P2025-089,P2025-089,0001289490,EXR,0001289490-26-000011,item_8,Financial Statements and Supplementary Data,10,Item 8. Financial Statements and Supplementary Data,detected,375,864,490,984,26020,163462,2025/pilot_100/text/section_text/0001289490/0001289490-26-000011/item_8_financial_statements.txt,
P2025-090,P2025-090,0001297996,DLR,0001104659-26-015365,item_1,Business,1,ITEM 1. BUSINESS,detected,73,204,132,320,6944,48272,2025/pilot_100/text/section_text/0001297996/0001104659-26-015365/item_1_business.txt,
P2025-090,P2025-090,0001297996,DLR,0001104659-26-015365,item_1a,Risk Factors,2,ITEM 1A. RISK FACTORS,detected,205,568,364,808,23898,155797,2025/pilot_100/text/section_text/0001297996/0001104659-26-015365/item_1a_risk_factors.txt,
P2025-090,P2025-090,0001297996,DLR,0001104659-26-015365,item_1b,Unresolved Staff Comments,3,ITEM 1B. UNRESOLVED STAFF COMMENTS,detected,569,570,2,3,6,39,2025/pilot_100/text/section_text/0001297996/0001104659-26-015365/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-090,P2025-090,0001297996,DLR,0001104659-26-015365,item_1c,Cybersecurity,4,ITEM 1C. CYBERSECURITY,detected,571,587,17,30,774,5593,2025/pilot_100/text/section_text/0001297996/0001104659-26-015365/item_1c_cybersecurity.txt,
P2025-090,P2025-090,0001297996,DLR,0001104659-26-015365,item_2,Properties,5,ITEM 2. PROPERTIES,detected,588,622,35,48,1908,10414,2025/pilot_100/text/section_text/0001297996/0001104659-26-015365/item_2_properties.txt,
P2025-090,P2025-090,0001297996,DLR,0001104659-26-015365,item_3,Legal Proceedings,6,ITEM 3. LEGAL PROCEEDINGS,detected,623,627,5,8,57,334,2025/pilot_100/text/section_text/0001297996/0001104659-26-015365/item_3_legal_proceedings.txt,
P2025-090,P2025-090,0001297996,DLR,0001104659-26-015365,item_5,Market for Registrant's Common Equity,7,"ITEM 5. MARKET FOR REGISTRANT’S COMMON EQUITY, RELATED STOCKHOLDER MATTERS AND ISSUER PURCHASES OF EQUITY SECURITIES",detected,628,662,35,46,854,5392,2025/pilot_100/text/section_text/0001297996/0001104659-26-015365/item_5_stock_market_information.txt,
P2025-090,P2025-090,0001297996,DLR,0001104659-26-015365,item_7,Management's Discussion and Analysis,8,ITEM 7. MANAGEMENT’S DISCUSSION AND ANALYSIS OF FINANCIAL CONDITION AND RESULTS OF OPERATIONS,detected,663,962,300,529,12977,84571,2025/pilot_100/text/section_text/0001297996/0001104659-26-015365/item_7_management_discussion_and_analysis.txt,
P2025-090,P2025-090,0001297996,DLR,0001104659-26-015365,item_7a,Market Risk,9,ITEM 7A. QUANTITATIVE AND QUALITATIVE DISCLOSURES ABOUT MARKET RISK,detected,963,975,13,26,640,4038,2025/pilot_100/text/section_text/0001297996/0001104659-26-015365/item_7a_market_risk.txt,
P2025-090,P2025-090,0001297996,DLR,0001104659-26-015365,item_8,Financial Statements and Supplementary Data,10,ITEM 8. FINANCIAL STATEMENTS AND SUPPLEMENTARY DATA,detected,976,1972,997,2610,59982,382097,2025/pilot_100/text/section_text/0001297996/0001104659-26-015365/item_8_financial_statements.txt,
P2025-091,P2025-091,0000920522,ESS,0000920522-26-000003,item_1,Business,1,Item 1. Business,detected,68,157,90,186,4435,29429,2025/pilot_100/text/section_text/0000920522/0000920522-26-000003/item_1_business.txt,low_heading_score
P2025-091,P2025-091,0000920522,ESS,0000920522-26-000003,item_1a,Risk Factors,2,ITEM 1A: RISK FACTORS,detected,158,270,113,394,13399,88985,2025/pilot_100/text/section_text/0000920522/0000920522-26-000003/item_1a_risk_factors.txt,
P2025-091,P2025-091,0000920522,ESS,0000920522-26-000003,item_1b,Unresolved Staff Comments,3,Item 1B. Unresolved Staff Comments,detected,271,272,2,3,7,40,2025/pilot_100/text/section_text/0000920522/0000920522-26-000003/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-091,P2025-091,0000920522,ESS,0000920522-26-000003,item_1c,Cybersecurity,4,Item 1C. Cybersecurity,detected,273,280,8,33,867,6229,2025/pilot_100/text/section_text/0000920522/0000920522-26-000003/item_1c_cybersecurity.txt,
P2025-091,P2025-091,0000920522,ESS,0000920522-26-000003,item_2,Properties,5,Item 2. Properties,detected,281,320,40,63,3735,22045,2025/pilot_100/text/section_text/0000920522/0000920522-26-000003/item_2_properties.txt,
P2025-091,P2025-091,0000920522,ESS,0000920522-26-000003,item_3,Legal Proceedings,6,Item 3. Legal Proceedings,detected,321,325,5,9,125,772,2025/pilot_100/text/section_text/0000920522/0000920522-26-000003/item_3_legal_proceedings.txt,
P2025-091,P2025-091,0000920522,ESS,0000920522-26-000003,item_5,Market for Registrant's Common Equity,7,"Item 5. Market for Registrant’s Common Equity, Related Stockholder Matters and Issuer Purchases of Equity Securities",detected,326,359,34,54,1384,8498,2025/pilot_100/text/section_text/0000920522/0000920522-26-000003/item_5_stock_market_information.txt,
P2025-091,P2025-091,0000920522,ESS,0000920522-26-000003,item_7,Management's Discussion and Analysis,8,Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations,detected,360,471,112,242,7570,50122,2025/pilot_100/text/section_text/0000920522/0000920522-26-000003/item_7_management_discussion_and_analysis.txt,
P2025-091,P2025-091,0000920522,ESS,0000920522-26-000003,item_7a,Market Risk,9,Item 7A. Quantitative and Qualitative Disclosures About Market Risks,detected,472,482,11,29,756,4626,2025/pilot_100/text/section_text/0000920522/0000920522-26-000003/item_7a_market_risk.txt,
P2025-091,P2025-091,0000920522,ESS,0000920522-26-000003,item_8,Financial Statements and Supplementary Data,10,Item 8. Financial Statements and Supplementary Data,detected,483,1213,731,1371,35996,224672,2025/pilot_100/text/section_text/0000920522/0000920522-26-000003/item_8_financial_statements.txt,
P2025-092,P2025-092,0001705696,VICI,0001705696-26-000034,item_1,Business,1,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0001705696/0001705696-26-000034/item_1_business.txt,
P2025-092,P2025-092,0001705696,VICI,0001705696-26-000034,item_1a,Risk Factors,2,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0001705696/0001705696-26-000034/item_1a_risk_factors.txt,
P2025-092,P2025-092,0001705696,VICI,0001705696-26-000034,item_1b,Unresolved Staff Comments,3,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0001705696/0001705696-26-000034/item_1b_unresolved_staff_comments.txt,
P2025-092,P2025-092,0001705696,VICI,0001705696-26-000034,item_1c,Cybersecurity,4,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0001705696/0001705696-26-000034/item_1c_cybersecurity.txt,
P2025-092,P2025-092,0001705696,VICI,0001705696-26-000034,item_2,Properties,5,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0001705696/0001705696-26-000034/item_2_properties.txt,
P2025-092,P2025-092,0001705696,VICI,0001705696-26-000034,item_3,Legal Proceedings,6,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0001705696/0001705696-26-000034/item_3_legal_proceedings.txt,
P2025-092,P2025-092,0001705696,VICI,0001705696-26-000034,item_5,Market for Registrant's Common Equity,7,Item 5.02. Appointment of Certain Officers; Compensatory Arrangements of Certain Officers.,detected,711,1402,692,1194,31573,198823,2025/pilot_100/text/section_text/0001705696/0001705696-26-000034/item_5_stock_market_information.txt,
P2025-092,P2025-092,0001705696,VICI,0001705696-26-000034,item_7,Management's Discussion and Analysis,8,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0001705696/0001705696-26-000034/item_7_management_discussion_and_analysis.txt,
P2025-092,P2025-092,0001705696,VICI,0001705696-26-000034,item_7a,Market Risk,9,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0001705696/0001705696-26-000034/item_7a_market_risk.txt,
P2025-092,P2025-092,0001705696,VICI,0001705696-26-000034,item_8,Financial Statements and Supplementary Data,10,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0001705696/0001705696-26-000034/item_8_financial_statements.txt,
P2025-093,P2025-093,0000074208,UDR,0000074208-26-000013,item_1,Business,1,Item 1. BUSINESS,detected,94,400,307,751,20647,133347,2025/pilot_100/text/section_text/0000074208/0000074208-26-000013/item_1_business.txt,
P2025-093,P2025-093,0000074208,UDR,0000074208-26-000013,item_1a,Risk Factors,2,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000074208/0000074208-26-000013/item_1a_risk_factors.txt,
P2025-093,P2025-093,0000074208,UDR,0000074208-26-000013,item_1b,Unresolved Staff Comments,3,Item 1B. UNRESOLVED STAFF COMMENTS,detected,401,402,2,3,6,39,2025/pilot_100/text/section_text/0000074208/0000074208-26-000013/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-093,P2025-093,0000074208,UDR,0000074208-26-000013,item_1c,Cybersecurity,4,Item 1C. Cybersecurity,detected,403,421,19,49,1679,12217,2025/pilot_100/text/section_text/0000074208/0000074208-26-000013/item_1c_cybersecurity.txt,
P2025-093,P2025-093,0000074208,UDR,0000074208-26-000013,item_2,Properties,5,Item 2. PROPERTIES,detected,422,426,5,7,402,2152,2025/pilot_100/text/section_text/0000074208/0000074208-26-000013/item_2_properties.txt,
P2025-093,P2025-093,0000074208,UDR,0000074208-26-000013,item_3,Legal Proceedings,6,Item 3. LEGAL PROCEEDINGS,detected,427,431,5,9,105,648,2025/pilot_100/text/section_text/0000074208/0000074208-26-000013/item_3_legal_proceedings.txt,
P2025-093,P2025-093,0000074208,UDR,0000074208-26-000013,item_5,Market for Registrant's Common Equity,7,"Item 5. MARKET FOR REGISTRANT’S COMMON EQUITY, RELATED STOCKHOLDER MATTERS AND ISSUER PURCHASES OF EQUITY SECURITIES",detected,432,662,231,423,11904,77320,2025/pilot_100/text/section_text/0000074208/0000074208-26-000013/item_5_stock_market_information.txt,
P2025-093,P2025-093,0000074208,UDR,0000074208-26-000013,item_7,Management's Discussion and Analysis,8,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000074208/0000074208-26-000013/item_7_management_discussion_and_analysis.txt,
P2025-093,P2025-093,0000074208,UDR,0000074208-26-000013,item_7a,Market Risk,9,Item 7A. QUANTITATIVE AND QUALITATIVE DISCLOSURES ABOUT MARKET RISK,detected,663,664,2,4,38,260,2025/pilot_100/text/section_text/0000074208/0000074208-26-000013/item_7a_market_risk.txt,section_too_short
P2025-093,P2025-093,0000074208,UDR,0000074208-26-000013,item_8,Financial Statements and Supplementary Data,10,Item 8. FINANCIAL STATEMENTS AND SUPPLEMENTARY DATA,detected,665,1458,794,2026,56909,359246,2025/pilot_100/text/section_text/0000074208/0000074208-26-000013/item_8_financial_statements.txt,
P2025-094,P2025-094,0001687229,INVH,0001687229-26-000016,item_1,Business,1,ITEM 1. BUSINESS,detected,68,192,125,349,9060,61856,2025/pilot_100/text/section_text/0001687229/0001687229-26-000016/item_1_business.txt,
P2025-094,P2025-094,0001687229,INVH,0001687229-26-000016,item_1a,Risk Factors,2,ITEM 1A. RISK FACTORS,detected,193,537,345,801,25386,165610,2025/pilot_100/text/section_text/0001687229/0001687229-26-000016/item_1a_risk_factors.txt,
P2025-094,P2025-094,0001687229,INVH,0001687229-26-000016,item_1b,Unresolved Staff Comments,3,ITEM 1B. UNRESOLVED STAFF COMMENTS,detected,538,539,2,3,6,39,2025/pilot_100/text/section_text/0001687229/0001687229-26-000016/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-094,P2025-094,0001687229,INVH,0001687229-26-000016,item_1c,Cybersecurity,4,ITEM 1C. CYBERSECURITY,detected,540,572,33,63,1494,10614,2025/pilot_100/text/section_text/0001687229/0001687229-26-000016/item_1c_cybersecurity.txt,
P2025-094,P2025-094,0001687229,INVH,0001687229-26-000016,item_2,Properties,5,ITEM 2. PROPERTIES,detected,573,575,3,6,60,371,2025/pilot_100/text/section_text/0001687229/0001687229-26-000016/item_2_properties.txt,
P2025-094,P2025-094,0001687229,INVH,0001687229-26-000016,item_3,Legal Proceedings,6,ITEM 3. LEGAL PROCEEDINGS,detected,576,580,5,7,47,319,2025/pilot_100/text/section_text/0001687229/0001687229-26-000016/item_3_legal_proceedings.txt,section_too_short
P2025-094,P2025-094,0001687229,INVH,0001687229-26-000016,item_5,Market for Registrant's Common Equity,7,"ITEM 5. MARKET FOR REGISTRANT’S COMMON EQUITY, RELATED STOCKHOLDER MATTERS, AND ISSUER PURCHASES OF EQUITY SECURITIES",detected,581,600,20,33,673,4038,2025/pilot_100/text/section_text/0001687229/0001687229-26-000016/item_5_stock_market_information.txt,
P2025-094,P2025-094,0001687229,INVH,0001687229-26-000016,item_7,Management's Discussion and Analysis,8,ITEM 7. MANAGEMENT’S DISCUSSION AND ANALYSIS OF FINANCIAL CONDITION AND RESULTS OF OPERATIONS,detected,601,824,224,453,12889,83959,2025/pilot_100/text/section_text/0001687229/0001687229-26-000016/item_7_management_discussion_and_analysis.txt,
P2025-094,P2025-094,0001687229,INVH,0001687229-26-000016,item_7a,Market Risk,9,ITEM 7A. QUANTITATIVE AND QUALITATIVE DISCLOSURES ABOUT MARKET RISK,detected,825,834,10,29,675,4332,2025/pilot_100/text/section_text/0001687229/0001687229-26-000016/item_7a_market_risk.txt,
P2025-094,P2025-094,0001687229,INVH,0001687229-26-000016,item_8,Financial Statements and Supplementary Data,10,ITEM 8. FINANCIAL STATEMENTS AND SUPPLEMENTARY DATA,detected,835,1447,613,1057,26486,169185,2025/pilot_100/text/section_text/0001687229/0001687229-26-000016/item_8_financial_statements.txt,
P2025-095,P2025-095,0001004980,PCG,0001004980-26-000009,item_1,Business,1,ITEM 1. BUSINESS,detected,63,316,254,592,13335,91611,2025/pilot_100/text/section_text/0001004980/0001004980-26-000009/item_1_business.txt,low_heading_score
P2025-095,P2025-095,0001004980,PCG,0001004980-26-000009,item_1a,Risk Factors,2,ITEM 1A. RISK FACTORS,detected,317,443,127,328,10619,71765,2025/pilot_100/text/section_text/0001004980/0001004980-26-000009/item_1a_risk_factors.txt,
P2025-095,P2025-095,0001004980,PCG,0001004980-26-000009,item_1b,Unresolved Staff Comments,3,ITEM 1B. UNRESOLVED STAFF COMMENTS,detected,444,445,2,3,6,39,2025/pilot_100/text/section_text/0001004980/0001004980-26-000009/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-095,P2025-095,0001004980,PCG,0001004980-26-000009,item_1c,Cybersecurity,4,ITEM 1C. CYBERSECURITY,detected,446,463,18,28,701,5246,2025/pilot_100/text/section_text/0001004980/0001004980-26-000009/item_1c_cybersecurity.txt,
P2025-095,P2025-095,0001004980,PCG,0001004980-26-000009,item_2,Properties,5,ITEM 2. PROPERTIES,detected,464,466,3,7,144,997,2025/pilot_100/text/section_text/0001004980/0001004980-26-000009/item_2_properties.txt,
P2025-095,P2025-095,0001004980,PCG,0001004980-26-000009,item_3,Legal Proceedings,6,ITEM 3. LEGAL PROCEEDINGS,detected,467,483,17,38,986,6745,2025/pilot_100/text/section_text/0001004980/0001004980-26-000009/item_3_legal_proceedings.txt,
